domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,screenshot_path_banner,screenshot_path_manage,notes
kkpfg.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:15:25.928Z,https://kkpfg.com/th/home,ok,,1,,unknown,th,1,1,0,0,1,1,0,,0,0,0,0,1,5,0,0,,0,,,,,0,,evidence/kkpfg.com/mobile/run1_banner.png,,
kkpfg.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:15:26.207Z,https://kkpfg.com/th/home,ok,,1,,unknown,th,1,1,0,0,1,1,0,,0,0,0,0,1,5,0,0,,0,,,,,0,,evidence/kkpfg.com/mobile/run2_banner.png,,
lhbank.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:15:33.374Z,https://www.lhbank.co.th/th/personal/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,19,,,1,,,,,,,,evidence/lhbank.co.th/desktop/run1_banner.png,,
lhbank.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:15:36.659Z,https://www.lhbank.co.th/th/personal/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,20,,,1,,,,,,,,evidence/lhbank.co.th/desktop/run2_banner.png,,
lhbank.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:15:37.801Z,https://www.lhbank.co.th/th/personal/,ok,,1,,unknown,th,1,0,0,0,1,,,,0,0,0,0,0,21,,,1,,,,,,,,evidence/lhbank.co.th/mobile/run1_banner.png,,
icbc.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:15:42.601Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:15:42.672Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:15:42.724Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:15:42.775Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:15:42.825Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:15:42.895Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:15:42.948Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:15:42.999Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
lhbank.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:15:40.916Z,https://www.lhbank.co.th/th/personal/,ok,,1,,unknown,th,1,0,0,0,1,,,,0,0,0,0,0,21,,,1,,,,,,,,evidence/lhbank.co.th/mobile/run2_banner.png,,
thaicreditbank.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:15:43.051Z,https://thaicreditbank.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,8,,,1,1,0,,,,,,evidence/thaicreditbank.com/desktop/run1_banner.png,evidence/thaicreditbank.com/desktop/run1_manage.png,
thaicreditbank.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:15:45.137Z,https://thaicreditbank.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,8,,,1,1,0,,,,,,evidence/thaicreditbank.com/desktop/run2_banner.png,evidence/thaicreditbank.com/desktop/run2_manage.png,
thaicreditbank.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:15:49.476Z,https://thaicreditbank.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,9,,,1,1,0,,,,,,evidence/thaicreditbank.com/mobile/run1_banner.png,evidence/thaicreditbank.com/mobile/run1_manage.png,
cimbthai.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:14:58.363Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://cimbthai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
thaicreditbank.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:15:51.874Z,https://thaicreditbank.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,9,,,1,1,0,,,,,,evidence/thaicreditbank.com/mobile/run2_banner.png,evidence/thaicreditbank.com/mobile/run2_manage.png,
baac.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:15:56.284Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
baac.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:15:58.426Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:16:58.484Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:16:58.637Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:16:58.706Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:16:58.764Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
baac.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:15:58.799Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
exim.go.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:16:58.833Z,https://www.exim.go.th/th/Home.aspx,ok,,0,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,13,,,1,1,0,,,,,,evidence/exim.go.th/desktop/run2_banner.png,evidence/exim.go.th/desktop/run2_manage.png,
exim.go.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:16:58.818Z,https://www.exim.go.th/th/Home.aspx,ok,,0,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,14,,,1,1,0,,,,,,evidence/exim.go.th/desktop/run1_banner.png,evidence/exim.go.th/desktop/run1_manage.png,
exim.go.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:17:20.067Z,https://www.exim.go.th/th/Home.aspx,ok,,0,,unknown,th,0,0,1,0,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,14,,,,,0,,,,,,evidence/exim.go.th/mobile/run2_banner.png,evidence/exim.go.th/mobile/run2_manage.png,
exim.go.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:17:19.423Z,https://www.exim.go.th/th/Home.aspx,ok,,0,,unknown,th,0,0,1,0,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,14,,,,,0,,,,,,evidence/exim.go.th/mobile/run1_banner.png,evidence/exim.go.th/mobile/run1_manage.png,
ghbank.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:17:43.058Z,https://ghbank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/ghbank.co.th/desktop/run1_banner.png,,
ghbank.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:17:43.138Z,https://ghbank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/ghbank.co.th/desktop/run2_banner.png,,
ghbank.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:17:46.995Z,https://www.ghbank.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,10,,,1,1,0,,,,,,evidence/ghbank.co.th/mobile/run2_banner.png,evidence/ghbank.co.th/mobile/run2_manage.png,
ghbank.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:17:46.994Z,https://www.ghbank.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,10,,,1,1,0,,,,,,evidence/ghbank.co.th/mobile/run1_banner.png,evidence/ghbank.co.th/mobile/run1_manage.png,
baac.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:16:56.336Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
smebank.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:17:56.388Z,https://www.smebank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/smebank.co.th/mobile/run1_banner.png,,
smebank.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:00.066Z,https://www.smebank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/smebank.co.th/mobile/run2_banner.png,,
smebank.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:17:53.787Z,https://www.smebank.co.th/,ok,,1,,unknown,th,1,1,0,1,1,1,0,,0,0,0,0,1,5,0,0,,0,,,,,0,,evidence/smebank.co.th/desktop/run1_banner.png,,
smebank.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:17:53.790Z,https://www.smebank.co.th/,ok,,1,,unknown,th,1,1,0,1,1,1,0,,0,0,0,0,1,5,1,1,,0,,,,,1,,evidence/smebank.co.th/desktop/run2_banner.png,,
set.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:03.847Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,14,,,1,,,,,,,,evidence/set.or.th/desktop/run1_banner.png,,
set.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:06.373Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,14,,,1,,,,,,,,evidence/set.or.th/desktop/run2_banner.png,,
set.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:06.799Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,17,,,1,,,,,,,,evidence/set.or.th/mobile/run1_banner.png,,
set.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:08.347Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,17,,,1,,,,,,,,evidence/set.or.th/mobile/run2_banner.png,,
settrade.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:10.646Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,30,,,1,,,,,,,,evidence/settrade.com/desktop/run1_banner.png,,
settrade.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:11.107Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,30,,,1,,,,,,,,evidence/settrade.com/desktop/run2_banner.png,,
settrade.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:12.429Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,32,,,1,,,,,,,,evidence/settrade.com/mobile/run1_banner.png,,
settrade.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:14.893Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,31,,,1,,,,,,,,evidence/settrade.com/mobile/run2_banner.png,,
tfex.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:15.597Z,https://www.tfex.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,7,,,1,1,0,,,,,,evidence/tfex.co.th/desktop/run1_banner.png,evidence/tfex.co.th/desktop/run1_manage.png,
tfex.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:16.677Z,https://www.tfex.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,7,,,1,1,0,,,,,,evidence/tfex.co.th/desktop/run2_banner.png,evidence/tfex.co.th/desktop/run2_manage.png,
tfex.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:19.162Z,https://www.tfex.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,8,,,1,1,0,,,,,,evidence/tfex.co.th/mobile/run1_banner.png,evidence/tfex.co.th/mobile/run1_manage.png,
tfex.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:21.545Z,https://www.tfex.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,8,,,1,1,0,,,,,,evidence/tfex.co.th/mobile/run2_banner.png,evidence/tfex.co.th/mobile/run2_manage.png,
aimc.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:22.444Z,https://association.aimc.or.th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,11,,,1,1,0,,,,,,evidence/aimc.or.th/desktop/run1_banner.png,evidence/aimc.or.th/desktop/run1_manage.png,
aimc.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:24.828Z,https://association.aimc.or.th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,11,,,1,1,0,,,,,,evidence/aimc.or.th/desktop/run2_banner.png,evidence/aimc.or.th/desktop/run2_manage.png,
aimc.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:27.262Z,https://association.aimc.or.th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,10,,,1,1,0,,,,,,evidence/aimc.or.th/mobile/run1_banner.png,evidence/aimc.or.th/mobile/run1_manage.png,
thaibma.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:35.659Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://thaibma.or.th/
Call log:
[2m  - navigating to ""http://thaibma.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
thaibma.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:35.666Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://thaibma.or.th/
Call log:
[2m  - navigating to ""http://thaibma.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
thaibma.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:35.822Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://thaibma.or.th/
Call log:
[2m  - navigating to ""http://thaibma.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
thaibma.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:35.823Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://thaibma.or.th/
Call log:
[2m  - navigating to ""http://thaibma.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
aimc.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:31.472Z,https://association.aimc.or.th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,10,,,1,1,0,,,,,,evidence/aimc.or.th/mobile/run2_banner.png,evidence/aimc.or.th/mobile/run2_manage.png,
bualuang.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:35.879Z,https://www.bualuang.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,6,,,1,,,,,,,,evidence/bualuang.co.th/desktop/run1_banner.png,,
bualuang.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:35.880Z,https://www.bualuang.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,6,,,1,,,,,,,,evidence/bualuang.co.th/desktop/run2_banner.png,,
bualuang.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:39.374Z,https://www.bualuang.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,6,,,1,,,,,,,,evidence/bualuang.co.th/mobile/run1_banner.png,,
bualuang.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:40.782Z,https://www.bualuang.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,6,,,1,,,,,,,,evidence/bualuang.co.th/mobile/run2_banner.png,,
phillip.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:40.797Z,https://phillip.co.th/th,ok,,1,,unknown,"""th""",1,0,0,1,1,,,,0,0,0,0,0,9,,,1,,,,,,,,evidence/phillip.co.th/desktop/run1_banner.png,,
phillip.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:43.841Z,https://phillip.co.th/th,ok,,1,,unknown,"""th""",1,0,0,1,1,,,,0,0,0,0,0,9,,,1,,,,,,,,evidence/phillip.co.th/desktop/run2_banner.png,,
phillip.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:45.238Z,https://phillip.co.th/th,ok,,1,,unknown,"""th""",1,0,0,0,1,,,,0,0,0,0,0,10,,,1,,,,,,,,evidence/phillip.co.th/mobile/run1_banner.png,,
phillip.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:46.425Z,https://phillip.co.th/th,ok,,1,,unknown,"""th""",1,0,0,0,1,,,,0,0,0,0,0,10,,,1,,,,,,,,evidence/phillip.co.th/mobile/run2_banner.png,,
yuanta.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:49.340Z,https://yuanta.co.th/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,8,3,1,,0,0,,,,1,,evidence/yuanta.co.th/desktop/run1_banner.png,evidence/yuanta.co.th/desktop/run1_manage.png,
yuanta.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:51.212Z,https://yuanta.co.th/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,8,1,1,,0,0,,,,1,,evidence/yuanta.co.th/desktop/run2_banner.png,evidence/yuanta.co.th/desktop/run2_manage.png,
finansia.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:18:59.323Z,,error,"page.goto: net::ERR_CONNECTION_REFUSED at http://finansia.com/
Call log:
[2m  - navigating to ""http://finansia.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
finansia.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:18:59.559Z,,error,"page.goto: net::ERR_CONNECTION_REFUSED at http://finansia.com/
Call log:
[2m  - navigating to ""http://finansia.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
finansia.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:59.766Z,,error,"page.goto: net::ERR_CONNECTION_REFUSED at http://finansia.com/
Call log:
[2m  - navigating to ""http://finansia.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
finansia.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:59.897Z,,error,"page.goto: net::ERR_CONNECTION_REFUSED at http://finansia.com/
Call log:
[2m  - navigating to ""http://finansia.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
asiawealth.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T08:19:00.035Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://asiawealth.co.th/
Call log:
[2m  - navigating to ""http://asiawealth.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
asiawealth.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T08:19:00.128Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://asiawealth.co.th/
Call log:
[2m  - navigating to ""http://asiawealth.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
asiawealth.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:19:00.185Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://asiawealth.co.th/
Call log:
[2m  - navigating to ""http://asiawealth.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
asiawealth.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:19:00.245Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://asiawealth.co.th/
Call log:
[2m  - navigating to ""http://asiawealth.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
yuanta.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T08:18:52.360Z,https://yuanta.co.th/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,8,3,1,,0,0,,,,1,,evidence/yuanta.co.th/mobile/run1_banner.png,evidence/yuanta.co.th/mobile/run1_manage.png,
yuanta.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T08:18:57.397Z,https://yuanta.co.th/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,8,1,1,,0,0,,,,1,,evidence/yuanta.co.th/mobile/run2_banner.png,evidence/yuanta.co.th/mobile/run2_manage.png,
