domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,tracking_requests_count,tracking_cookies_count,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
aliexpress.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:40:58.839Z,https://www.aliexpress.com///_____tmd_____/punish?x5secdata=xf1VkD0FwRyNeWHOtI4HS9bgRM7I_uBhqSPZ4pWvzCByRHEvfCa23_OgwImAoAxw5LUPb9q4JREh65nfpr8tp0_0WI-djtWJLTY3NGPwdoDUiwFIiLq3L9_AcGUhHEKecledHME3jApUoGU1D17Jcizn-9INFChxHSDpffKTWxBTSUrRNQSOmYRJeTNOrLq4uQCNRLJM93w4QCPl4ZAARmSTq7PKDeFIfXCZDuC6sLusYTxHG1IzYOAJgJFV4jiNymmOk6Jx5f-U7sX_TJDMvkuK5y6mpFncQrewG6gQ4CCnC2agaziyW0Z11ApuFh-3q3KahtH_zk83f3iblNwxv7sLN2BGXmAUUFDK07K39SbJuw9dD5MG8fNjM6VUXWxVW2nb5JsQpSfEVHbV4fpKUpFkIhAPKcUURFxJBiHBqE6AapeZ3-Xj_gT9HnYHioVpgSoUPKOX4vFzHYybpuxp2ZGYp1ZqD6YFkX9g6AATD_nHY13iSd91YMEYKnUXwnJGkwLv0cAf7yItDLHWNdEcw6aL1S_ltjSf2lukeJp4NvlvlZGRXY6es0wMjDPc0oQstCB1oGujbZZrVjuLjjCwfM3JVfJAn1KbdrVw4vbk7GYb6KoLLt_7WGy8S04aShM2JLCIOBQpR1zngQ96rUCG71oO_JujPBBGLsvHFLcysmImTfHL3N0Ul_WyxSQqHqxCalzf2C3qKkC91_7SO7vsUDq7PicUWm3osLfdODrzsxGRT7KNdh_Fu6FKcbRz60PFva-2e0wKjEzZkZv7ZP7Es9qLhX2Z3C2TD0Fx4AgW9Y9hQ__bx__www.aliexpress.com%2f&x5step=1,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/aliexpress.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/aliexpress.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.aliexpress.com//_____tmd_____/page/feedback?rand=S3WxGHAgAt756EpznwfNzJq2AFA2qBNla3j6EINUS8We9dazM_iKElp8DwVSHZUevpC41Bx7RzivXIj9RnZgdg&x5secdata=xg4bc44a03ea22249cka4e58c205a4c621022aee0641acd8fab71771134059a-1168960602a2101436897abaac3aaa33b9689fad5bc5766e48817c122cf21468b__bx__www.aliexpress.com%3A443&type=1&language=th_TH&ncInitSuccess=true; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/aliexpress.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
amazon.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:41:36.350Z,https://www.amazon.com/ref=nav_logo,ok,,1,,unknown,en-us,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,42,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/amazon.com/desktop/run2_banner.png,evidence_dp3/amazon.com/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/amazon.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=nav_logo; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/amazon.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
amazon.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:41:29.764Z,https://www.amazon.com/ref=nav_logo,ok,,1,,unknown,en-us,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,42,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/amazon.com/desktop/run1_banner.png,evidence_dp3/amazon.com/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/amazon.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=nav_logo; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/amazon.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
amazon.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:42:20.516Z,https://www.amazon.com/ref=navm_hdr_logo,ok,,1,,unknown,en-us,1,0,0,0,1,,,,0,0,0,0,0,21,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/amazon.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/amazon.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=navm_hdr_logo; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/amazon.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
amazon.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:42:26.044Z,https://www.amazon.com/ref=navm_hdr_logo,ok,,1,,unknown,en-us,1,0,0,0,1,,,,0,0,0,0,0,21,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/amazon.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/amazon.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=navm_hdr_logo; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/amazon.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ebay.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:42:59.322Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ebay.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/ebay.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ebay.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ebay.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:43:04.728Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ebay.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/ebay.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ebay.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ebay.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:43:38.038Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ebay.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/ebay.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ebay.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ebay.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:43:43.173Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ebay.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/ebay.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ebay.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
etsy.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:44:16.287Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/etsy.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/etsy.com/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
etsy.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:44:20.696Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/etsy.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/etsy.com/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
etsy.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:44:52.855Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/etsy.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/etsy.com/mobile/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
etsy.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:44:57.154Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/etsy.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/etsy.com/mobile/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
supersports.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:45:29.273Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,6,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/supersports.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/supersports.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/supersports.co.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
supersports.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:45:33.566Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,9,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/supersports.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/supersports.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/supersports.co.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
supersports.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:45:41.150Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,22,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/supersports.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/supersports.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/supersports.co.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
supersports.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:45:46.050Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,10,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/supersports.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/supersports.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/supersports.co.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
centralgroup.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:45:52.539Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/centralgroup.com/desktop/run1_banner.png,evidence_dp3/centralgroup.com/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/centralgroup.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/centralgroup.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
centralgroup.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:45:56.597Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/centralgroup.com/desktop/run2_banner.png,evidence_dp3/centralgroup.com/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/centralgroup.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/centralgroup.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
centralgroup.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:46:09.388Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/centralgroup.com/mobile/run1_banner.png,evidence_dp3/centralgroup.com/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/centralgroup.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/centralgroup.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
centralgroup.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:46:13.064Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/centralgroup.com/mobile/run2_banner.png,evidence_dp3/centralgroup.com/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/centralgroup.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/centralgroup.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
decathlon.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:46:23.884Z,https://www.decathlon.co.th/,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/decathlon.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/decathlon.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/decathlon.co.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/decathlon.co.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/decathlon.co.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/decathlon.co.th/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/decathlon.co.th/desktop/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
decathlon.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:46:27.115Z,https://www.decathlon.co.th/,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/decathlon.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/decathlon.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/decathlon.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/decathlon.co.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/decathlon.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/decathlon.co.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/decathlon.co.th/desktop/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
decathlon.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:46:32.874Z,https://www.decathlon.co.th/c/brand-days.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,30,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/decathlon.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/decathlon.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/s/partner-brands; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/decathlon.co.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/decathlon.co.th/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/c/brand-days.html; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/decathlon.co.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/decathlon.co.th/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/decathlon.co.th/mobile/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
decathlon.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:46:36.179Z,https://www.decathlon.co.th/c/brand-days.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,29,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/decathlon.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/decathlon.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/s/partner-brands; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/decathlon.co.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/decathlon.co.th/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/c/brand-days.html; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/decathlon.co.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/decathlon.co.th/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/decathlon.co.th/mobile/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
ikea.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:46:41.390Z,https://www.ikea.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ikea.com/desktop/run1_banner.png,evidence_dp3/ikea.com/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/ikea.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ikea.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ikea.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:46:44.260Z,https://www.ikea.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ikea.com/desktop/run2_banner.png,evidence_dp3/ikea.com/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/ikea.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ikea.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ikea.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:47:33.742Z,https://www.ikea.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ikea.com/mobile/run1_banner.png,evidence_dp3/ikea.com/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/ikea.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ikea.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
sephora.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:48:16.452Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
sephora.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T05:48:17.165Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
ikea.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:47:35.527Z,https://www.ikea.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ikea.com/mobile/run2_banner.png,evidence_dp3/ikea.com/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/ikea.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ikea.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
sephora.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T05:48:18.266Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
sephora.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T05:48:18.595Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
unilever.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T05:48:19.116Z,https://www.unilever.co.th/,ok,,1,,OneTrust,th-TH,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/unilever.co.th/desktop/run1_banner.png,evidence_dp3/unilever.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/unilever.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/unilever.co.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/unilever.co.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/unilever.co.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/unilever.co.th/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/unilever.co.th/desktop/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
